ID,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Channel,Views,Likes,Comments,official_video,Stream
7148,Os Paralamas Do Sucesso,Caleidoscópio - Ao Vivo,Acústico (Ao Vivo / Remastered),album,0.577,0.494,7,-11.264,0.047,0.259,0.001,0.680,0.567,173.937,256467,ParalamasVEVO,148268,977,15,TRUE,26145597
7149,Os Paralamas Do Sucesso,Tendo A Lua - Ao Vivo,Acústico (Ao Vivo / Remastered),album,0.488,0.783,5,-5.925,0.044,0.242,0.000,0.888,0.679,168.010,198653,ParalamasVEVO,621154,7248,160,TRUE,16155001
7151,Vilma Palma e Vampiros,Bye Bye,La Pachanga,album,0.634,0.840,6,-5.933,0.035,0.002,0.024,0.207,0.393,97.998,349507,BARCAMUSICA,156372409,542641,15895,TRUE,117446286
7152,Vilma Palma e Vampiros,La Pachanga,La Pachanga,album,0.681,0.918,9,-4.830,0.051,0.002,0.001,0.119,0.551,105.031,281933,Jose Leandrinho,66454,587,21,FALSE,125696475
7153,Vilma Palma e Vampiros,Auto Rojo,3980,album,0.764,0.820,1,-6.073,0.044,0.158,0.000,0.094,0.688,104.527,306000,BARCAMUSICA,67232098,273838,6163,TRUE,79649697
7154,Vilma Palma e Vampiros,Mojada,3980,album,0.666,0.859,7,-5.517,0.043,0.328,0.000,0.322,0.198,120.701,367960,Vilma Palma,16702851,48710,1551,TRUE,43911880
7155,Vilma Palma e Vampiros,"Bye, Bye - En Vivo",Vivo Grandes Exitos en Buenos Aires (En Vivo),compilation,0.659,0.865,6,-5.866,0.026,0.136,0.000,0.747,0.709,106.085,251787,kblueproductions,932601,3873,224,FALSE,8599084
7156,Vilma Palma e Vampiros,Fondo Profundo,Fondo Profundo,album,0.819,0.954,0,-6.057,0.058,0.067,0.000,0.078,0.559,107.980,224973,Vilma Palma,7250700,33762,874,TRUE,24322645
7157,Vilma Palma e Vampiros,Voy a Vos,Fondo Profundo,album,0.628,0.587,5,-9.184,0.027,0.006,0.693,0.102,0.488,102.984,343440,CELTRONS,723187,4571,339,FALSE,24273456
7158,Vilma Palma e Vampiros,Verano traidor,"Vilma Palma E Vampiros, Grandes Exitos",compilation,0.749,0.693,11,-7.087,0.038,0.003,0.000,0.389,0.719,102.098,411947,Daniel Yoel Chambi Inofuente,56185,468,24,FALSE,20700276
7159,Vilma Palma e Vampiros,Te Quiero Tanto,3980,album,0.754,0.768,7,-6.250,0.052,0.062,0.000,0.257,0.768,127.852,209960,mykrob20081,3865804,8299,293,FALSE,8513826
7160,Vilma Palma e Vampiros,Todo lo que fue,"Vilma Palma E Vampiros, Grandes Exitos",compilation,0.638,0.641,6,-10.162,0.029,0.002,0.000,0.163,0.561,123.963,319480,Roberto Gomez Arratia,29940,309,17,FALSE,6350751
7161,Mœnia,Ni Tú Ni Nadie,Stereo Hits,album,0.759,0.656,2,-6.598,0.040,0.026,0.007,0.346,0.554,132.019,219533,MoeniaVEVO,125436685,644144,12476,TRUE,149677472
7162,Mœnia,Resistiré,Resistiré,single,0.450,0.878,9,-4.592,0.083,0.007,0.000,0.091,0.744,199.844,252443,Warner Music Spain,73742618,694375,34648,TRUE,48533462
7163,Mœnia,Manto Estelar,Adicion,album,0.590,0.799,10,-6.603,0.035,0.181,0.000,0.211,0.326,108.007,253000,MoeniaVEVO,17565569,81250,2899,TRUE,82507392
7164,Mœnia,Morir Tres Veces,FM,album,0.678,0.722,5,-6.108,0.031,0.229,0.000,0.112,0.590,112.058,237000,MoeniaVEVO,35269645,104660,2970,TRUE,86185041
7167,Mœnia,No Puedo Estar Sin Ti,Moenia,album,0.630,0.717,11,-16.142,0.045,0.046,0.399,0.119,0.488,128.050,212840,MoeniaVEVO,2069493,14826,616,TRUE,27815435
7168,Mœnia,Mejor Ya No,FM,album,0.582,0.918,10,-4.171,0.056,0.013,0.001,0.111,0.708,125.059,229000,MoeniaVEVO,12089132,51558,950,TRUE,24151895
7169,Mœnia,No Importa Que el Sol Se Muera,En Eléctrico,album,0.697,0.873,2,-5.013,0.028,0.075,0.000,0.683,0.785,100.022,232014,MoeniaVEVO,2381289,10024,432,TRUE,14680037
7170,Mœnia,Juegos de Amor,Stereo Hits,album,0.678,0.820,1,-6.437,0.038,0.026,0.119,0.095,0.783,105.013,223933,Armando Galeanna,5546189,15067,1091,FALSE,13596522
7171,Thomas Newman,Nemo Egg (Main Title),Finding Nemo (Original Motion Picture Soundtrack),album,0.164,0.025,5,-27.250,0.046,0.980,0.967,0.103,0.055,79.083,76133,Thomas Newman - Topic,829613,9240,202,TRUE,108936373
7172,Thomas Newman,American Beauty,American Beauty (Original Motion Picture Score),album,0.206,0.007,7,-31.964,0.037,0.980,0.958,0.088,0.052,77.018,186067,BestSoundTracker,14217625,69220,3882,FALSE,40816407
7173,Thomas Newman,The Only Way is Down,Victoria & Abdul (Original Motion Picture Soundtrack),album,0.270,0.009,1,-33.835,0.041,0.917,0.153,0.081,0.116,48.028,73572,Thomas Newman - Topic,10025,68,0,TRUE,15471470
7174,Thomas Newman,1917,1917 (Original Motion Picture Soundtrack),album,0.081,0.016,7,-33.085,0.044,0.945,0.915,0.092,0.090,171.075,77413,SonySoundtracksVEVO,2032524,27319,1891,TRUE,13929132
7175,Thomas Newman,Any Other Name,American Beauty (Original Motion Picture Score),album,0.304,0.012,7,-33.190,0.034,0.983,0.963,0.104,0.036,77.840,246627,japaro3,1701366,19926,1366,FALSE,43878944
7176,Thomas Newman,Finding Nemo,Finding Nemo (Original Motion Picture Soundtrack),album,0.197,0.090,5,-22.794,0.039,0.928,0.983,0.167,0.037,113.303,79200,Thomas Newman - Topic,829613,9240,202,TRUE,10913125
7177,Thomas Newman,Come Back to Us,1917 (Original Motion Picture Soundtrack),album,0.072,0.015,7,-30.218,0.042,0.905,0.937,0.093,0.036,78.822,339587,Thomas Newman - Topic,2293307,16834,566,TRUE,13873865
7178,Thomas Newman,Define Dancing,WALL-E (Original Motion Picture Soundtrack),compilation,0.313,0.378,1,-13.851,0.031,0.802,0.847,0.119,0.095,98.700,143373,Thomas Newman - Topic,642191,8365,137,TRUE,21466124
7179,Thomas Newman,Road To Perdition,Road To Perdition (Original Motion Picture Soundtrack),album,0.151,0.103,9,-22.221,0.041,0.918,0.852,0.076,0.036,97.500,235667,Airborne,1802868,8513,698,FALSE,10440867
7180,Thomas Newman,Shawshank Prison - Stoic Theme,The Shawshank Redemption,compilation,0.079,0.149,7,-20.372,0.049,0.102,0.915,0.111,0.111,81.277,112973,SonySoundtracksVEVO,5986,122,3,TRUE,14707032
7181,Luciano Pavarotti,"Turandot, SC 91 / Act III: ""Nessun dorma!""",Puccini: Turandot - Highlights,album,0.212,0.301,2,-12.505,0.038,0.963,0.003,0.130,0.080,84.025,177333,Luciano Pavarotti - Topic,191813,3880,2,TRUE,75381240
7182,Luciano Pavarotti,We Are The World - Live,Spirito Italiano,compilation,0.328,0.681,4,-6.388,0.043,0.386,0.000,0.730,0.269,134.032,350867,Andranik Azizbekyan,790642,9727,530,FALSE,48806476
7183,Luciano Pavarotti,"Rigoletto: ""La donna è mobile""",Verdi,compilation,0.370,0.248,6,-10.470,0.037,0.965,0.000,0.091,0.384,133.330,141600,Cristiano Grimaldi,31017254,204651,9002,FALSE,47205372
7185,Luciano Pavarotti,My Way,My Way (50th Anniversary Edition),album,0.382,0.322,0,-10.614,0.028,0.524,0.002,0.127,0.416,144.836,212840,Rosa Maria,5285384,27786,1028,FALSE,11665464
7186,Luciano Pavarotti,La traviata / Act 1: Libiamo ne'lieti calici,Verdi: La Traviata,album,0.395,0.246,10,-16.601,0.064,0.967,0.000,0.505,0.208,110.022,167027,G.Jerry Louison,16824493,119672,2408,FALSE,19074983
7187,Luciano Pavarotti,"Rigoletto / Act 3: ""La donna è mobile"" - Live",The Three Tenors - The Best of the 3 Tenors,compilation,0.000,0.402,5,-15.718,0.000,0.972,0.005,0.897,0.000,0.000,151253,Cristiano Grimaldi,31017254,204651,9002,FALSE,1995393
7188,Luciano Pavarotti,Nessun Dorma,The Maestro,album,0.198,0.340,2,-15.871,0.067,0.983,0.442,0.652,0.105,82.183,192133,Warner Classics,52120639,578446,20480,TRUE,9834418
7189,Luciano Pavarotti,It's A Man's World - Live,Pavarotti - The Greatest Hits,compilation,0.363,0.482,2,-8.550,0.036,0.284,0.000,0.554,0.546,157.224,256600,LucianoPavarottiVEVO,79956568,902842,28623,TRUE,3536251
7190,Luciano Pavarotti,'O Sole Mio - Live,Pavarotti & Friends 2,album,0.297,0.264,8,-12.537,0.039,0.943,0.000,0.700,0.247,62.074,191507,Decca Classics,7477349,58140,1454,FALSE,4034033
7191,Alceu Valença,Anunciação,Melim: Melhores do Meu 2020,compilation,0.539,0.745,9,-7.854,0.028,0.451,0.000,0.103,0.779,99.901,288160,Alceu Valença,86922471,633778,14966,TRUE,85710030
7192,Alceu Valença,La Belle De Jour,Bis,album,0.629,0.424,0,-12.124,0.034,0.156,0.000,0.186,0.681,105.087,270400,GrandeEncontroVEVO,245959570,1488092,47452,TRUE,83098194
7193,Alceu Valença,Tropicana (Morena Tropicana),Cavalo De Pau,album,0.640,0.814,11,-6.701,0.137,0.118,0.000,0.223,0.782,134.221,233960,GrandeEncontroVEVO,49642645,340685,6545,TRUE,54154940
7194,Alceu Valença,Flor de Tangerina,Flor de Tangerina - Single,single,0.517,0.409,1,-7.260,0.031,0.366,0.000,0.170,0.367,123.801,181869,Deck,8063807,121959,1947,TRUE,13208583
7195,Alceu Valença,Anunciação - Jopin Remix,Anunciação (Jopin Remix),single,0.676,0.898,9,-5.601,0.049,0.011,0.000,0.248,0.322,126.036,205238,Jopin,7328641,95179,2668,TRUE,22692907
7196,Alceu Valença,Anunciação - Ao Vivo,"O Grande Encontro 20 Anos: Alceu, Elba e Geraldo (Ao Vivo)",album,0.540,0.898,9,-7.180,0.053,0.419,0.000,0.984,0.473,109.984,327947,Alceu Valença,86922471,633778,14966,TRUE,21012041
7197,Alceu Valença,Coração Bobo - Ao Vivo,RCA 100 Anos De Música - Alceu Valenca,album,0.458,0.659,7,-9.173,0.050,0.796,0.000,0.860,0.555,111.902,249000,GrandeEncontroVEVO,5464683,45784,847,TRUE,22586940
7198,Alceu Valença,Girassol,Sol e Chuva,album,0.410,0.470,0,-9.607,0.029,0.401,0.001,0.434,0.720,106.684,181400,GrandeEncontroVEVO,245959570,1488092,47452,TRUE,4530662
7199,Alceu Valença,Sabiá - Ao Vivo,Maxximum - O Melhor Do Grande Encontro,album,0.383,0.530,4,-8.059,0.032,0.843,0.000,0.983,0.275,142.331,212067,GrandeEncontroVEVO,3622333,28424,428,TRUE,15306852
7201,Third Eye Blind,Semi-Charmed Life,Third Eye Blind,album,0.640,0.864,7,-6.576,0.031,0.008,0.000,0.123,0.701,102.026,268360,Third Eye Blind Videos,26003506,205926,8273,TRUE,397461405
7202,Third Eye Blind,Jumper - 1998 Edit,Third Eye Blind,album,0.599,0.543,0,-9.226,0.030,0.013,0.002,0.291,0.624,91.105,272973,Third Eye Blind Videos,12231866,122298,5514,TRUE,167843607
7203,Third Eye Blind,Never Let You Go - 2008 Remaster,Blue,album,0.728,0.940,4,-5.034,0.037,0.081,0.000,0.109,0.967,113.760,237240,Third Eye Blind Videos,7992489,56659,2487,TRUE,96063080
7204,Third Eye Blind,How's It Going to Be,Third Eye Blind,album,0.561,0.593,5,-9.362,0.026,0.003,0.001,0.097,0.574,80.282,253413,Third Eye Blind Videos,28089738,177465,6844,TRUE,123342079
7205,Third Eye Blind,Graduate,Third Eye Blind,album,0.498,0.913,0,-4.805,0.045,0.001,0.000,0.090,0.450,89.359,187667,Will Siefert,18316,162,29,FALSE,25806232
7206,Third Eye Blind,Losing a Whole Year,Third Eye Blind,album,0.421,0.848,4,-6.300,0.035,0.000,0.000,0.078,0.658,175.665,200640,Third Eye Blind Videos,1020929,8882,539,TRUE,19608545
7207,Third Eye Blind,Motorcycle Drive By,Third Eye Blind,album,0.424,0.577,0,-9.292,0.026,0.013,0.001,0.085,0.615,122.473,262627,december hotel,22314,302,17,FALSE,35762709
7208,Third Eye Blind,Deep Inside of You - 2008 Remaster,Blue,album,0.502,0.591,7,-4.522,0.024,0.006,0.000,0.073,0.169,81.782,250533,Third Eye Blind Videos,2152118,17057,928,TRUE,17342750
7209,Third Eye Blind,The Background,Third Eye Blind,album,0.446,0.549,2,-11.657,0.041,0.048,0.001,0.124,0.118,159.515,296733,BBBBBBBBeast,33511,446,52,FALSE,9975221
7210,Third Eye Blind,Narcolepsy,Third Eye Blind,album,0.381,0.786,9,-7.596,0.046,0.001,0.000,0.256,0.231,138.803,228453,Valerian Rain,57384,232,65,FALSE,10248839
7211,John Powell,Test Drive - From How To Train Your Dragon Music From The Motion Picture,How To Train Your Dragon (Music From The Motion Picture),album,0.259,0.583,2,-9.489,0.042,0.025,0.978,0.328,0.240,111.153,156307,Silva Screen Records,815265,30393,715,TRUE,52293777
7212,John Powell,Romantic Flight - From How To Train Your Dragon Music From The Motion Picture,How To Train Your Dragon (Music From The Motion Picture),album,0.221,0.320,6,-11.829,0.032,0.470,0.864,0.114,0.234,103.511,116480,John Powell - Topic,2009821,25296,235,TRUE,41721801
7213,John Powell,Oogway Ascends,Kung Fu Panda (Original Motion Picture Soundtrack),album,0.168,0.235,5,-17.462,0.039,0.681,0.852,0.089,0.079,109.098,123507,Kono,2807,52,3,FALSE,32272478
7214,John Powell,Fairytale,Shrek (Original Motion Picture Score),album,0.088,0.163,8,-18.769,0.036,0.722,0.501,0.463,0.103,83.130,86693,Patrick Bennett,230953,4809,146,FALSE,29187870
7215,John Powell,This Is Berk,How To Train Your Dragon (Music From The Motion Picture),album,0.255,0.489,3,-9.459,0.059,0.512,0.808,0.229,0.300,123.267,250267,John Powell - Topic,3217388,35931,345,TRUE,24323149
7216,John Powell,Where No One Goes,How To Train Your Dragon 2 (Music From The Motion Picture),album,0.501,0.879,9,-7.400,0.057,0.018,0.007,0.340,0.365,139.971,164520,John Powell - Topic,7075537,100432,566,TRUE,36202561
7217,John Powell,Forbidden Friendship,How To Train Your Dragon (Music From The Motion Picture),album,0.279,0.295,6,-15.135,0.035,0.859,0.940,0.547,0.381,129.169,251093,John Powell - Topic,4458706,44916,534,TRUE,25216831
7219,John Powell,P.S. I Love You,P.S. I Love You,album,0.462,0.029,0,-28.156,0.048,0.996,0.939,0.085,0.388,79.459,83293,John Powell - Topic,38040,338,4,TRUE,13181774
7220,John Powell,Coming Back Around,How To Train Your Dragon (Music From The Motion Picture),album,0.351,0.812,4,-7.498,0.070,0.111,0.872,0.047,0.125,112.991,171227,John Powell - Topic,1296264,19397,99,TRUE,10168465
7221,Armand Van Helden,Bonkers,Tongue N' Cheek (Dirtee Deluxe Edition),album,0.624,0.977,11,-3.340,0.220,0.006,0.000,0.253,0.740,126.129,177573,Weedy Weed Smoker,4623,58,0,FALSE,144537963
7222,Armand Van Helden,Wings (I Won't Let You Down),Wings (I Won't Let You Down),single,0.692,0.856,1,-2.963,0.035,0.075,0.000,0.153,0.963,125.990,171905,Spinnin' Records,118831,3218,82,TRUE,2753011
7223,Armand Van Helden,My My My,Nympho,album,0.652,0.733,7,-8.207,0.246,0.007,0.009,0.039,0.744,127.533,182267,ᏕᎥፈᏗᏒᎥᎧ,80649,817,13,FALSE,61182520
7224,Armand Van Helden,The Music Began To Play,The Music Began To Play,single,0.738,0.936,4,-3.451,0.219,0.002,0.707,0.617,0.270,127.022,145984,Toolroom Records,87660,2492,74,TRUE,4175172
7225,Armand Van Helden,You Don't Know Me (feat. Duane Harden) - Radio Edit,You Don't Know Me (feat. Duane Harden),single,0.772,0.682,10,-6.919,0.070,0.046,0.003,0.067,0.868,129.978,242333,London Recordings,1139538,15593,167,TRUE,22617415
7226,Armand Van Helden,Ask Me,Ask Me / Mesmerize,single,0.803,0.935,4,-4.915,0.032,0.015,0.191,0.296,0.738,124.008,193795,Duck Sauce,171154,3729,206,TRUE,10289765
7228,Armand Van Helden,I Want Your Soul,Ghettoblaster,album,0.754,0.876,10,-5.427,0.070,0.005,0.099,0.155,0.671,127.967,399547,mushroomvideos,4039442,25412,735,FALSE,18175143
7229,Armand Van Helden,Wings,Extra Dimensional,album,0.586,0.855,6,-6.418,0.045,0.000,0.015,0.112,0.479,122.044,181967,Spinnin' Records,1430046,19555,532,TRUE,22746724
7230,Armand Van Helden,I Want Your Soul - Radio Edit,I Want Your Soul,single,0.668,0.912,6,-5.323,0.049,0.005,0.009,0.220,0.782,127.971,195960,mushroomvideos,4039442,25412,735,FALSE,6665185
7231,Rafaga,Una Cerveza,Una Cerveza,album,0.747,0.907,10,-1.921,0.052,0.316,0.000,0.088,0.757,98.005,240853,Movida Tropical,3609501,28560,949,FALSE,111554610
7232,Rafaga,Mentirosa,Imparables,album,0.632,0.775,5,-6.408,0.077,0.058,0.001,0.241,0.821,201.021,194800,CumbiaTube,15667066,105834,2435,TRUE,78480206
7233,Rafaga,Una Ráfaga de Amor,Lo mejor de Ráfaga,album,0.773,0.918,9,-3.443,0.046,0.236,0.000,0.053,0.921,99.966,183267,CumbiaTube,4866520,22054,586,TRUE,33579629
7234,Rafaga,Maldito Corazón,Imparables,album,0.571,0.908,7,-4.203,0.064,0.117,0.000,0.330,0.825,199.545,202280,Cumbias Top,1181697,9622,235,FALSE,18501747
7235,Rafaga,Amores Como el Nuestro,Amores Como el Nuestro,compilation,0.726,0.829,0,-4.520,0.033,0.366,0.000,0.362,0.919,95.031,354064,Cumbia Lyrics,4547451,28046,661,TRUE,13223759
7236,Rafaga,Vete,Una Cerveza,album,0.699,0.913,5,-3.376,0.045,0.418,0.000,0.331,0.771,93.975,204640,Grupo Rafaga,78798230,152510,3698,TRUE,14107534
7237,Rafaga,Agüita,Megamix,album,0.762,0.828,5,-4.765,0.031,0.144,0.001,0.099,0.941,101.021,101240,CumbiaTube,7735859,22930,1351,TRUE,7208845
7238,Rafaga,Muero de Frío,Dueños del Viento,album,0.647,0.863,4,-3.685,0.031,0.245,0.000,0.175,0.841,89.999,211387,ivan bruno,58729567,130127,3410,FALSE,21901758
7239,Rafaga,"Cachengue Retromix - La Cola, La Cumbia De Los Trapos, Nunca Me Faltes, Yo tomo licor, Fuiste, La güera salome, No me abandones, La Luna Y Tu, Toda la Noche",Fiesta Fiesta 2022 Cumbia Fiesta,compilation,0.843,0.703,7,-7.862,0.103,0.189,0.000,0.040,0.669,104.009,944325,Emus DJ - Topic,1001264,7694,23,TRUE,874816
7240,Rafaga,La Luna y Tu,Megamix,album,0.721,0.940,11,-3.911,0.067,0.170,0.000,0.350,0.678,97.797,201467,CumbiaTube,11969165,41824,1159,TRUE,11606552
7241,Don Henley,The Boys Of Summer,Building The Perfect Beast,album,0.516,0.549,6,-13.741,0.037,0.501,0.006,0.184,0.907,176.941,288733,DonHenleyVEVO,3070329,36563,1709,TRUE,418039372
7242,Don Henley,The End Of The Innocence,The End Of The Innocence,album,0.623,0.425,8,-13.045,0.029,0.306,0.000,0.108,0.392,116.593,315307,jazz060470,405115,5969,516,FALSE,67084049
7243,Don Henley,New York Minute,The End Of The Innocence,album,0.551,0.289,8,-12.214,0.026,0.334,0.000,0.038,0.117,132.133,395400,Don Henley - Topic,172907,1930,4,TRUE,54358108
7244,Don Henley,Dirty Laundry,I Can't Stand Still,album,0.756,0.773,5,-6.650,0.031,0.085,0.003,0.079,0.954,98.384,336800,Joel Andy,92184,1905,219,FALSE,46649457
7245,Don Henley,The Heart Of The Matter,The End Of The Innocence,album,0.579,0.529,2,-11.548,0.025,0.201,0.000,0.231,0.380,88.156,322600,Old But Gold - Musik Nostalgie,171132,3184,173,FALSE,40197316
7246,Don Henley,Leather and Lace - 2016 Remaster,Bella Donna (2016 Remastered),album,0.490,0.432,3,-9.327,0.030,0.639,0.000,0.104,0.367,153.753,225573,Stevie Nicks,2546248,37119,510,TRUE,23706997
7247,Don Henley,All She Wants To Do Is Dance,Building The Perfect Beast,album,0.702,0.558,7,-11.952,0.029,0.030,0.000,0.053,0.903,114.932,269107,DonHenleyVEVO,146643,3248,126,TRUE,27809779
7248,Don Henley,The Last Worthless Evening,The End Of The Innocence,album,0.731,0.505,5,-11.334,0.026,0.212,0.000,0.041,0.396,99.990,362467,DonHenleyVEVO,374646,6306,298,TRUE,11141170
7249,Don Henley,Sunset Grill,Building The Perfect Beast,album,0.557,0.577,8,-12.175,0.027,0.080,0.000,0.060,0.445,91.877,379000,Don Henley - Topic,3375692,28204,1112,TRUE,7815927
7250,Don Henley,Taking You Home,Soft Rock For Kids,compilation,0.565,0.511,4,-7.134,0.027,0.395,0.000,0.110,0.108,72.350,331600,Kacztv,205109,3227,227,FALSE,8656408
7251,D.O.D,Every Step,Every Step,single,0.662,0.872,0,-4.874,0.032,0.073,0.016,0.156,0.372,121.989,159858,Armada Music TV,160593,1874,47,TRUE,23864282
7252,D.O.D,Like You Do,Like You Do,single,0.690,0.847,6,-4.565,0.037,0.015,0.041,0.078,0.490,124.015,152224,Armada Music TV,358508,2153,56,TRUE,6537341
7253,D.O.D,Still Sleepless,Still Sleepless,single,0.628,0.738,6,-5.045,0.037,0.016,0.281,0.153,0.699,125.928,162879,Axtone,3042584,16658,306,TRUE,40378653
7254,D.O.D,All Mine,All Mine,single,0.777,0.746,6,-5.715,0.038,0.014,0.081,0.097,0.263,121.990,151501,Armada Music TV,161678,1225,37,TRUE,13971739
7255,D.O.D,Sleepless,Sleepless,single,0.453,0.717,6,-5.362,0.047,0.034,0.871,0.151,0.644,126.053,185731,Axtone,3042584,16658,306,TRUE,16129594
7256,D.O.D,Take Your Time - D.O.D Remix,Take Your Time (D.O.D Remix),single,0.487,0.682,7,-4.600,0.053,0.166,0.001,0.088,0.356,123.391,197403,ARTY - Topic,33279,481,0,TRUE,7615375
7257,D.O.D,Isolate,Isolate,single,0.662,0.884,4,-4.669,0.050,0.209,0.162,0.098,0.381,126.040,179107,Armada Music TV,31881,909,42,TRUE,3850859
7258,D.O.D,Set Me Free,Set Me Free,single,0.683,0.977,6,-2.582,0.106,0.004,0.011,0.166,0.884,129.996,180639,Armada Music TV,204269,1197,66,TRUE,628781
7259,D.O.D,I Don't Wanna Run,I Don't Wanna Run,single,0.732,0.801,6,-6.009,0.036,0.091,0.001,0.046,0.275,124.975,187301,Armada Music TV,136115,1483,37,TRUE,2756270
7260,D.O.D,Good Luck - D.O.D Remix,Good Luck (D.O.D Remix),single,0.590,0.977,7,-3.652,0.055,0.008,0.863,0.187,0.518,124.036,172413,Mabel,33488,952,35,TRUE,2963272
7262,Toni Braxton,He Wasn't Man Enough,The Heat,album,0.739,0.947,11,-1.916,0.041,0.009,0.000,0.326,0.766,88.009,261933,ToniBraxtonVEVO,115565896,537456,20581,TRUE,129975390
7263,Toni Braxton,Breathe Again,Toni Braxton,album,0.689,0.677,0,-6.360,0.033,0.070,0.000,0.088,0.259,153.922,269173,ToniBraxtonVEVO,66823880,335700,11292,TRUE,50801711
7264,Toni Braxton,You're Makin' Me High,Secrets,album,0.853,0.563,10,-8.663,0.038,0.012,0.000,0.119,0.893,92.112,267440,ToniBraxtonVEVO,50218066,284054,9256,TRUE,55773397
7265,Toni Braxton,Spanish Guitar,The Heat,album,0.625,0.563,9,-6.506,0.039,0.437,0.000,0.175,0.364,120.023,289000,ToniBraxtonVEVO,71892531,357625,12210,TRUE,26855545
7266,Toni Braxton,Another Sad Love Song,Toni Braxton,album,0.780,0.711,2,-7.429,0.048,0.014,0.000,0.037,0.859,96.067,301560,ToniBraxtonVEVO,26494588,169584,6242,TRUE,19918870
7267,Toni Braxton,Long As I Live,Sex & Cigarettes,album,0.533,0.749,3,-5.106,0.117,0.063,0.000,0.068,0.569,89.989,290907,ToniBraxtonVEVO,98319229,525929,31978,TRUE,26494635
7268,Toni Braxton,How Many Ways,Toni Braxton,album,0.687,0.758,10,-6.451,0.084,0.068,0.000,0.192,0.709,77.904,288093,ToniBraxtonVEVO,7320187,64864,2560,TRUE,17742364
7269,Toni Braxton,Just Be A Man About It,The Heat,album,0.753,0.450,9,-6.909,0.092,0.274,0.000,0.321,0.560,109.408,288933,ToniBraxtonVEVO,150665707,689456,16831,TRUE,16309533
